Title,Image URL,Description
철부와 오수전,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911095806718/700/pan034390-000-01.jpg,원판번호 중476 격납상자제목 철부와 오수전 유제면 상단 좌측 하단 우측에 검정색 글씨로 476이라고 기록됨
강원 평창 월정사 팔각구층석탑 상륜부,https://www.museum.go.kr/relic_image/PS01001001/pan035/2022/1011131917281/700/pan035419-000-01.jpg,원판번호 대594 격납상자제목 국보 제48호 강원 평창 월정사 팔각구층석탑 상륜부 유제면 피사체 주위에 검정색 칠을 함 유제면 우측 하단 일부 황색으로 변색 유제면 우측 박락 유제면 우측 상단 일부 파손 유제면 상단 좌측 우측 하단에 검정색 글씨로 594라고 기록됨
서울 종로 경복궁 수정전 정면,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911103212555/700/pan035450-000-01.jpg,원판번호 대631 격납상자제목 경복궁 사적 제117호 서울 종로 경복궁 수정전 정면 유제면 전체 황색으로 변색 유제면 가장자리 박락 유제면 상단 우측 좌측 하단에 검정색 글씨로 631이라고 기록됨
목제투조송록문안침,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911110851176/700/pan036942-000-01.jpg,원판번호 61617 격납상자제목 상자 제목 없음 현 국립중앙박물관 소장 목제투조송록문안침 유제면 좌측이 황색으로 변색 유제면 상단 우측과 좌측 상단 우측 하단에 검정색 글씨로 61617이라고 기록됨
명사,https://www.museum.go.kr/relic_image/PS01001001/ssu019/2016/1110143452298/700/ssu019850-00-00.jpg,중국 역대 정사 중의 하나로 기전체 사서이며 1368년 1 명의 건립부터 1644년 17 명의 멸망까지 기록한 단대사이다 진표와 목록이 포함된 권수 4권4책 본기 24권5책 지 75권28책 표 13권6책 열전 220권70책으로 구성되어 있다
평남대동 낙랑 금동제 목관 장식,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0906094539451/700/pan007174-000-01.jpg,원판번호 250240 평남 대동군 대동강면 출토 낙랑 금동제목관장식 표면22 소장
평남대동 대보면 7호분 동석실 연도에서 바라본 현실,https://www.museum.go.kr/relic_image/PS01001001/pan013/2022/0519112932059/700/pan013200-000-01.jpg,원판번호 370148 대보면 제7호분 동석실 연도에서 바라본 현실 입구와 내부125 평남 대동군 대보면
평남대동 토포리 대총 도제삼족반편,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909164516482/700/pan014836-000-01.jpg,원판번호 중240011 토포리 대총 출토 도제삼족반편 평남 대동군 시족면 조선총독부박물관 소장
평남평양 부근 고분 낙랑 화상문동반 저면,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909172326495/700/pan016015-000-01.jpg,원판번호 250044 평양 부근 고분 출토 낙랑 화상문동반 저면22 소장 우측 하단 모서리 일부 파손 결실
평남강서 강서대묘 현실 입구 남벽 동쪽 주작,https://www.museum.go.kr/relic_image/PS01001001/pan016/2022/0816135144209/700/pan016801-000-01.jpg,원판번호 300006 강서대묘 현실 입구 남벽 동쪽 주작 평남 강서군 강서면 삼묘리
경북경주 충효동 도굴 고분 현실,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910105143792/700/pan019766-000-01.jpg,원판번호 1823 1935년 조사 경주 충효동 도굴 고분 연도에서 바라본 현실 경북 경주시 충효동
경북경주 황오리 제54호분 갑총 유물,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910110514542/700/pan020314-000-01.jpg,원판번호 22723 1933년 조사 고분군 사적 제41호 경주 황오리 고분군 제54호분 갑총 유물 출토 상태 경북 경주시 황오동
경북경주 동제문고리장식,https://www.museum.go.kr/relic_image/PS01001001/pan025/2022/0923105449260/700/pan025474-000-01.jpg,원판번호 7301 1932년 조사 동제문고리장식 경북 경주시 충효동 조선총독부박물관 소장 현 국립청주박물관 소장 우측 상단 모서리 일부 파손 결실
고분유적 발굴 조사 광경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910155205497/700/pan027547-000-01.jpg,원판번호 9017 격납상자제목 고분유적 발굴 조사 광경
강원춘천 근화동 당간지주,https://www.museum.go.kr/relic_image/PS01001001/pan028/2022/1027143131134/700/pan028081-000-01.jpg,원판번호 9424 격납상자제목 보물 76호 강원 춘천시 근화동 당간지주 우측 하단 모서리 결손 상단에 라고 검정색 글씨로 기록됨
조선도자 백자진사송호문호,https://www.museum.go.kr/relic_image/PS01001001/pan033/2022/1103150517144/700/pan033349-000-01.jpg,원판번호 340118 격납상자제목 1934 1934년 촬영 현 일본 소장 조선도자 백자진사송호문호 우측 상단 모서리 유리 일부 결손 좌측변 유제 들뜸 유제면 상단 우측과 우측 하단에 검정색 글씨로 340118 상단 좌측에 연필로 상단 우측에 연필로 2 하단 우측에 연필로 라고 기록됨
경북 경주 관문성,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911103956822/700/pan035860-000-01.jpg,원판번호 2107 격납상자제목 경북 경주 관문성 사적 제48호 유제면 좌측 상단 우측 하단에 검정색 글씨로 2107이라고 기록됨
경남창녕 교동 89호분 철모,https://www.museum.go.kr/relic_image/PS01001001/pan005/2022/0325091258761/700/pan005330-000-01.jpg,원판번호 180243 창녕 교동 고분군 제89호분 출토 철모61 황색으로 변색됨 경남 창녕군 창녕읍 교리
평남영원 남자 체격측정,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0904164213804/700/pan004356-000-01.jpg,원판번호 160177 영원 남자 5명의 체격 측정 측면22 평남 영원군
사료조사1 중국길림 용정촌학교 내 방형석관,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920104654605/700/pan000821-000-01.jpg,원판번호 110299 촬영 1912년 제1회 사료조사 용정촌학교 소재 방형석관 21 중국 길림성 용정시
함북경흥 웅기 송평동 패총 발굴 구역 전경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0906104649751/700/pan008797-000-01.jpg,원판번호 290191 웅기 송평동 패총 남쪽에서 본 발굴 구역 전경 함북 경흥군 웅기면
평남대동 상오리 고구려 수막새편과 치미,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909144630911/700/pan010659-000-01.jpg,원판번호 320234 조사 1930년 상오리 출토 고구려 연화문수막새편과 치미 평남 대동군 임원면
전남순천 송광사 이팝나무,https://www.museum.go.kr/relic_image/PS01001001/pan012/2022/0517133437924/700/pan012660-000-01.jpg,원판번호 350556 송광사 이팝나무 전남 순천시 송광면 신평리
중국도자 백지흑소낙모란당초문병,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909164727338/700/pan014964-000-01.jpg,원판번호 중270010 중국도자 백지흑소낙모란당초문병 조선총독부박물관 소장 현 국립중앙박물관 소장 본관2025
사료조사2 중국길림 장군총,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909170154331/700/pan015477-000-01.jpg,원판번호 1300191 제2회 사료조사 장군총 남면51 중국 길림성 집안시
평남성천 객사 동명관 중문 합각,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909181140136/700/pan017937-000-01.jpg,원판번호 257 성천 객사 동명관 중문 합각 평남 성천군 성천읍
미상,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910113200842/700/pan021364-000-01.jpg,원판번호 3228 미상 유제면 오염 제목 소재 불분명
조선도자 분청사기인화문능성내자명대접,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910142825942/700/pan023758-000-01.jpg,원판번호 5763 조선도자 분청사기인화문능성내자명대접 5761의 측면 5762의 반대면 조선총독부박물관 소장 현 국립중앙박물관 소장
고려도자 청자상감초화문대접,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910142835671/700/pan023767-000-01.jpg,원판번호 57612 고려도자 청자상감초화문대접 56512의 내면 이왕가박물관 소장 현 국립중앙박물관 소장
평남대동 오야리 21호분 목곽 노출 상태,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910153523217/700/pan026870-000-01.jpg,원판번호 8529 격납상자제목 1930년 조사 평남 대동군 대동강면 오야리 제21호분 목곽 노출 상태
충진사명첨안,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910163217576/700/pan029193-000-01.jpg,원판번호 10273 격납상자제목 충진사명첨안 유제면 배경부분에 검정색 종이 부착하고 검정색 칠을 함
충북옥천 노고산성 성벽,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910175645998/700/pan032414-000-01.jpg,원판번호 220120 격납상자제목 1922 1922년 조사 충북옥천 노고산성 성벽 유제면 상단 좌측과 우측 하단에 검정색 글씨로 220120 우측 상단과 좌측 하단에 연필로 82 좌측 상단에 연필로 이라고 기록됨
평남용강 감신총 정면,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911095006701/700/pan034028-000-01.jpg,원판번호 중32 격납상자제목 및 평남용강 감신총 정면 유리면 피사체 주위로 검정색 칠을 함 유제면 피사체 우측 하단에 황색 종이 부착 유제면 좌측 일부 황색으로 변색 유제면 하단 좌측 상단 중앙에 검정색 글씨로 32라고 기록됨
경북 경주 흥륜사이 및 분황사 출토 와편,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911104903117/700/pan036216-000-01.jpg,원판번호 5378 격납상자제목 경북 경주 흥륜사이 및 분황사 출토 와편 도쿄대학 문과대학 소장 도쿄대학 공과대학 소장 유제면 하단 좌측 우측 상단에 검정색 글씨로 5378이라고 기록됨
강원고성 유점사 능인보전,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920112714298/700/pan001626-000-01.jpg,원판번호 120507 유점사 능인보전 강원 고성군 서면 백천교리
사료조사2 중국길림 광개토대왕릉비와 장군총,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920110703068/700/pan001336-000-01.jpg,원판번호 120189 촬영 1913년 제2회 사료조사 광개토왕릉비와 장군총의 원경 중국 길림성 집안시
전남나주 덕산리 8호분 정관 출토 개배,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0905175006769/700/pan006509-000-01.jpg,원판번호 230473 조사 1917년 덕산리 제8호분 정관 옆 출토 개배 전남 나주시 반남면
전남순천 송광사 대방광불화엄경합론 권제42,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909160237780/700/pan013356-000-01.jpg,원판번호 370302 송광사 대방광불화엄경합론 권제42 권말 전남 순천시 송광면 신평리
강원삼척 회화나무,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909161905689/700/pan013588-000-01.jpg,원판번호 380138 삼척 회화나무22 강원 삼척시
중국도자 청자양각당초문주자,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909164736902/700/pan014974-000-01.jpg,원판번호 중270020 중국도자 청자양각당초문주자22 이왕가박물관 소장
조선회화 정선필 서교전의도,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909174247398/700/pan016871-000-01.jpg,원판번호 300077 조선회화 겸재 정선필 서교전의도22 조선총독부박물관 소장 현 국립중앙박물관 소장본관11880
평남대동 정백리 제19호분 칠갑 개,https://www.museum.go.kr/relic_image/PS01001001/pan017/2022/0819155918993/700/pan017333-000-01.jpg,원판번호 340006 정백리 제19호분 출토 칠갑의 개81 평남 대동군 대동강면 우측 하단 모서리 일부 파손 결실
강원원주 진공대사탑비 귀부와 이수 정면,https://www.museum.go.kr/relic_image/PS01001001/pan022/2022/0906153003631/700/pan022348-000-01.jpg,원판번호 4212 보물 제463호 진공대사탑비 귀부와 이수 정면 강원 원주시 지정면 안창리
조선도자 의혜공주 백자태호,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910150744835/700/pan025625-000-01.jpg,원판번호 7456 조선도자 중종 왕녀 의혜공주 백자태호 충남 부여군 규암면 함양리
경북김천 갈항사 삼층석탑 금동사리병 청동호,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910151007472/700/pan025738-000-01.jpg,원판번호 7543 갈항사 삼층석탑 발견 금동사리병 청동호 경북 김천시 남면 오봉리 현 국립중앙박물관 소장
평남대동 정백리 5호분 출토 철정,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910152501242/700/pan026433-000-01.jpg,원판번호 8121 격납상자제목 1916년 조사 평남 대동군 대동강면 정백리 제5호분 출토 철정 조선총독부박물관 소장 유제면 우측변에 이라고 붉은색 글씨로 기록됨
평남대동 석암리 194호분 칠갑과 동촉 출토 상태,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910153403783/700/pan026814-000-01.jpg,원판번호 8475 격납상자제목 1924년 조사 평남 대동군 대동강면 석암리 제194호분 병분 칠갑과 동촉 출토 상태
평남대동 사신총 출토 투조과대,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910163932047/700/pan029481-000-01.jpg,원판번호 10528 격납상자제목 및 1935년 조사 평남 대동군 시족면 호남리 사신총 출토 투조과대 우측 상단 일부 결손
경북울릉 울릉도 남서동 11호분 입구,https://www.museum.go.kr/relic_image/PS01001001/pan031/2022/1101104419875/700/pan031668-000-01.jpg,원판번호 190042 격납상자제목 1919 경북울릉 울릉도 남서동 제11호분 입구 우측변 유제 일부 박락 유제면 좌측 하단에 검정색 글씨로 붉은색 글씨로 우측 하단에 연필로 63라고 기록됨
경북경주 남산성 전경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910174437106/700/pan031932-000-01.jpg,원판번호 200064 격납상자제목 1920 1920년 조사 사적 22호 경북경주 남산성 전경 유제면 좌측 하단에 검정색 글씨로 붉은색 글씨로 우측 하단에 연필로 122라고 기록됨
대구서구 내당동 55호분 출토 금동기편,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910175823020/700/pan032497-000-01.jpg,원판번호 230008 격납상자제목 1923 1923년 조사 현 국립중앙박물관 소장 대구서구 내당동 제55호분 출토 금동기편 유제면 가장자리 검정색으로 변색 유제면 상단 우측과 좌측 하단에 검정색 글씨로 230008이라고 기록됨
고려 도자 청자철화초화문주자,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911101104851/700/pan034764-000-01.jpg,원판번호 중868 격납상자제목 일본 소장 고려 도자 청자철화초화문주자 유제면 피사체 주위에 검정색 칠을 함 유제면에 검정색 글씨로 좌측 하단에 868 좌측 상단에 868이라고 기록됨
고려 도자 청자병과 반,https://www.museum.go.kr/design/theme/museum_kr/images/onerror.png,원판번호 중872 격납상자제목 이왕가박물관 소장 현 국립중앙박물관 소장 건판8444과 동일 고려 도자 청자병과 반 유제면 피사체 주위에 검정색 칠을 함 유제면 상단 우측에 종이가 부착됨 유제면 상하단 우측에 검정색 글씨로 872라고 기록됨
강원 원주 전 영전사지 석조비로자나불좌상,https://www.museum.go.kr/relic_image/PS01001001/pan034/2022/1012161146200/700/pan034998-000-01.jpg,원판번호 대81 격납상자제목 및 조선총독부박물관 소장 강원 원주 전 영전사지 석조비로자나불좌상 유제면 피사체 주위에 검정색 칠을 함 유제면 상단 좌측 하단 우측에 검정색 글씨로 81이라고 기록됨
경북경주 및 경북성주 출토 유물,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911112759954/700/pan037519-000-01.jpg,원판번호 5399 격납상자제목 상자 제목 없음 병 경주고적보존회 소장 현 국립중앙박물관 소장 호 도쿄제대 문과대학 소장 암막새편 도쿄제대 공과대학 소장 경북경주 및 경북성주 출토 유물 1건이나 2점으로 분리되어 있음 유제면 피사체 주위에 검정색 칠을 함 유리면에 셀로판 테이프 부착 유리면 좌측 하단 파손 유리면 하단 중앙에 종이 테이프 부착 유제면 하단 중앙과 좌측 하단 우측 상단에 검정색 글씨로 5399라고 기록됨
함남안변 석왕사 호지문 처마,https://www.museum.go.kr/relic_image/PS01001001/pan002/2021/1231131637691/700/pan002620-000-01.jpg,원판번호 130864 석왕사 호지문 처마 함남 안변군 문산면 사기리
평남강서 강서대묘 현실 삼족오벽화모사도,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920113256384/700/pan001900-000-01.jpg,원판번호 120981 벽화모사도 강서대묘 현실 천장 삼족오 평남 강서군 강서면 삼묘리
청자 음각 국화 넝쿨무늬 대접 청자 음각 국화 당초문 대접,https://www.museum.go.kr/relic_image/PS01001001/jng007/2016/1028211223100/700/jng007203.jpg,청자음각국화당초문 대접 기형이 눌려서 구연부가 타원형에 가깝다 굽 주위와 기측선에 균열이 있어 보완한 흔적이 있다 구연부는 외반하였는데 시유가 고르지 않으며 기측 외면에 청자색이 요변하여 어둡다 내면에는 내저원각과 구연부의 음각선대 사이에 국화당초문을 대략적으로 음각하였고 외면은 무문이다 굽에는 내화토받침을 깎아낸 흔적이 있다 강진 또는 부안에서 제작된 상품일 가능성이 있다
평북안주 봉림리 석기시대 유적 전경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0905173639265/700/pan006038-000-01.jpg,원판번호 230015 동남쪽에서 바라본 봉림리 석기시대 유적 전경 평북 안주군 신안주면
경기여주 신륵사 보제존자석종과 석등,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909151346497/700/pan011474-000-01.jpg,원판번호 340207 조사 석종 보물 228호 석등 보물 231호 신륵사 보제존자석종과 석등 경기 여주군 북내면 천송리
함남안변 석왕사 서산대사필 고려국사도선전,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909173811019/700/pan016630-000-01.jpg,원판번호 290066 석왕사 서산대사필 고려국사도선전 함남 안변군 문산면 사기리현 강원도 고산군 설봉리 1929년 가을 조선박람회 출품 사진1313
대구 신라예술전 은제조익형관식,https://www.museum.go.kr/relic_image/PS01001001/pan016/2022/0816134216524/700/pan016790-000-01.jpg,원판번호 290225 대구 개최 신라예술전 은제조익형관식33
형원사 보감국사묘응탑비 탁본,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909175349145/700/pan017096-000-01.jpg,원판번호 300307 1931년 촬영 탁본 형원사 보감국사묘응탑비
경북경주 황남리 제83호분 유물 출토 상태,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910110249235/700/pan020221-000-01.jpg,원판번호 21910 1931년 조사 고분군 사적 제40호 경주 황남리 고분군 제83호분 서쪽에서 본 유물 출토 상태 경북 경주시 황남동 유제면 오염
평남대동 대동강면 석암리 제9호분 검봉 체,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910111415142/700/pan020605-000-01.jpg,원판번호 2536 평남 대동군 대동강면 석암리 제9호분 관 내 출토 검봉 체 현 국립중앙박물관 소장
조선도자 백자투각용문필통,https://www.museum.go.kr/relic_image/PS01001001/pan024/2022/0916151421467/700/pan024036-000-01.jpg,원판번호 60410 조선도자 백자투각용문필통 이왕가박물관 소장 현 국립중앙박물관 소장
화각실패,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910143914008/700/pan024332-000-01.jpg,원판번호 62810 화각실패
낙랑 초두,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910145930120/700/pan025249-000-01.jpg,원판번호 7076 낙랑 초두 소장
경북경주 철부 철창,https://www.museum.go.kr/relic_image/PS01001001/pan025/2022/0923143831587/700/pan025674-000-01.jpg,원판번호 74910 철부 철창 경북 경주시 외동읍 경주고적보존회 소장 유제면 피사체 둘레에 검정색 칠
서울성북 선잠단,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910165548625/700/pan030210-000-01.jpg,원판번호 112214 격납상자제목 사적 83호 건판 29785와 동일 서울 성북구 성북동 선잠단 유제면을 촬영 유제 박락 심함
중국도자 백자박산향로,https://www.museum.go.kr/relic_image/PS01001001/pan030/2022/1031133911624/700/pan030707-000-01.jpg,원판번호 115814 격납상자제목 경주 진주 관련 보물 283호 중국도자 백자박산향로
경북고령 고려 고분 출토 각종 토기,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910172601255/700/pan031107-000-01.jpg,원판번호 170222 격납상자제목 1917 1917년 조사 고려 고분 출토 토기 각종 22 고배 개배 유개장경호 유개잔 등 유제면 좌측 상단에 붉은색 글씨로 56 우측 상단에 연필로 15라고 기록됨
평남대동 오야리 19호분 2관,https://www.museum.go.kr/relic_image/PS01001001/pan032/2022/1103103531402/700/pan032587-000-01.jpg,원판번호 310017 격납상자제목 1931 1931년 조사 평남대동 오야리 제19호분 제2관 전부 건판 좌측 상단 모서리 일부 결손 유제면 상단 우측과 좌측 상단에 검정색 글씨로 310017 상단 좌측에 연필로 하단변에 연필로 하단 좌측에 연필로 라고 기록됨 판독 불가
조선도자 흑유유병,https://www.museum.go.kr/relic_image/PS01001001/pan033/2022/1103144221814/700/pan033285-000-01.jpg,원판번호 340054 격납상자제목 1934 1934년 촬영 조선도자 흑유유병 좌측 상단 모서리와 우측변 하단 중앙부 유제 일부 박락 유제면 중앙부에 긁힌 흔적이 있음 유제면 우측 하단과 하단 좌측에 검정색 글씨로 340054 상단에 연필로 615 하단 우측에 연필로 라고 기록됨
강원원주 영전사지 삼층석탑 발견 지석 이면,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911095425764/700/pan034251-000-01.jpg,원판번호 중293 격납상자제목 조선총독부박물관 소장 강원원주 영전사지 삼층석탑 발견 지석 이면 유제면 좌측 하단 우측 상단에 검정색 글씨로 293이라고 기록됨
경북 경주 황남동 출토 연화문수막새,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911104849601/700/pan036202-000-01.jpg,원판번호 53626 격납상자제목 경북 경주 황남동 출토 연화문수막새 도쿄대학 공과대학 소장 유제면 상단 우측 좌측 하단에 검정색 글씨로 53626이라고 기록됨
중국길림 마선구 천추총 연화문수막새,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0911112739028/700/pan037504-000-01.jpg,원판번호 5303 격납상자제목 상자 제목 없음 조선총독부박물관 소장 중국길림 집안시 마선구 천추총 출토 연화문수막새 유제면 전체 필름 박락이 심함 유제면 피사체 주위에 검정색 칠을 함 유제면 하단 좌측과 좌측 상단에 검정색 글씨로 5303이라고 기록됨
함남북청 서쪽에서 본 전 발해왕 고도지 석루,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0904171945692/700/pan005519-000-01.jpg,원판번호 190126 서쪽에서 바라본 전 발해왕 고도지 석루22 함남 북청군 속후면 하천리
십장생도 팔곡 자수 병풍,https://www.museum.go.kr/relic_image/PS01001001/ssu000/2020/0114165009807/700/ssu013497-000-80001.jpg,자수로 수놓은 십장생도 여덟 폭 병풍이다 십장생은 학 거북이 사슴 소나무 대나무 영지 물 바위 구름 해 등 장수를 상징하는 열 가지 제재를 말한다 소나무 가지 위에 서 있는 학과 물가에서 놀며 숨을 내뿜는 거북이 영지를 먹는 사슴 등의 동물들을 암수 한 쌍으로 구성하였는데 이는 부부의 화합을 상징한다 구름과 바위는 남색 하늘색 흰색 등 다채로운 빛깔의 실로 수놓았다 중간 톤의 색실을 사용하여 깔끔하고 단아한 화면을 느끼게 한다 평수 솔잎수 깃털 수 이음수 등 다양한 자수기법을 사용한 이 십장생병풍은 붓으로 그린 그림에서는 볼 수 없는 아기자기하고 장식적인 특징을 보여준다
경기장단 장좌리 철불좌상 정면,https://www.museum.go.kr/relic_image/PS01001001/pan005/2022/0324133155297/700/pan005900-000-01.jpg,원판번호 2100391 장좌리 철불좌상 정면31 경기 장단군 대남면
경기개성 귀법사지 당간지주,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0904165135177/700/pan004715-000-01.jpg,원판번호 160534 귀법사지 당간지주 경기 개성군 영남면 용흥리
감은사 글자가 있는 암키와 감은사명평와편 감은사명 암키와편,https://www.museum.go.kr/relic_image/PS01001001/ssu019/2016/1110141619215/700/ssu019216-00-00.jpg,윗면에는 감은이란 명문이 있다
전남장성 백양사 대웅전,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909173208448/700/pan016434-000-01.jpg,원판번호 280063 백양사 대웅전22 전남 장성군 북하면 약수리 백암산
전남구례 화엄사 원경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909173226250/700/pan016446-000-01.jpg,원판번호 280075 화엄사 원경62 전남 구례군 마산면 황전리 지리산 좌측 상단 일부 파손 결실
경북경주 황오리 제16호분 6곽 유자리기 철겸,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910104112713/700/pan019367-000-01.jpg,원판번호 1501 1932년 조사 고분군 사적 제41호 경주 황오리 고분군 제16호분 제6곽 유자리기 철겸 출토 상태 경북 경주시 황오동
평남강동 승호리 제3호분 동쪽에서 본 전경,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910111449139/700/pan020616-000-01.jpg,원판번호 2556 1927년 조사 승호리 제3호분 동쪽에서 바라본 전경 평남 강동군 만달면
평남평양 부근 치미편,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910141623421/700/pan023207-000-01.jpg,원판번호 4997 평양 부근 출토 치미편 소장
조선도자 충남공주 학봉리 분청사기접시,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910142332587/700/pan023514-000-01.jpg,원판번호 5569 1927년 조사 촬영 조선도자 충남 공주시 반포면 학봉리 제5호 요지 출토 분청사기귀얄문접시 조선총독부박물관 소장 현 국립중앙박물관 소장 우측 하단 모서리 일부 파손 결실
평남대동 남정리 116호분 출토 칠반 측면,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910151505166/700/pan025982-000-01.jpg,원판번호 77314 격납상자제목 1931년 조사 평남 대동군 남곶면 남정리 제116호분 채협총 출토 칠반 측면 유리면 피사체 하단 검정색 테이프 부착 유제면 및 유리면 오염 유제 손상
동라와 요령,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910162552564/700/pan028893-000-01.jpg,원판번호 10064 격납상자제목 동라와 요령 조선총독부 경찰관강습소 참고실 소장 유제면 좌측변에 1265라고 붉은색 글씨로 기록됨
평남대동 정백리 127호분 왕광사인 인면,https://www.museum.go.kr/relic_image/PS01001001/pan032/2022/1103103749525/700/pan032663-000-01.jpg,원판번호 320060 격납상자제목 1932 1932년 조사 평남대동 정백리 제127호분 왕광묘 출토 왕광사인 인면 상단 유제 일부 박락 유제면 우측 하단과 하단 좌측에 검정색 글씨로 320060 우측 상단에 연필로 60이라고 기록됨
평남대동 정백리 127호분 동관 중앙부 유물,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0910180949500/700/pan032933-000-01.jpg,원판번호 320338 격납상자제목 1932 1932년 조사 평남대동 정백리 제127호분 왕광묘 동관 중앙부 유물 노출 상태 인골 직물편 등 하단 좌측 유리 일부 결손 유제면 상단 우측과 좌측 상단에 검정색 글씨로 320338이라고 기록됨
사료조사1 중국길림 간도지구 산 위 토성지,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920104758978/700/pan000870-000-01.jpg,원판번호 110349 촬영 1912년 제1회 사료조사 종성 건너편 간도지구 산 위의 토성지 41 중국 길림성 도문시
함남신흥 덕안릉 문인석과 무인석,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920130613553/700/pan002552-000-01.jpg,함남 신흥군 원평면 신성리 원판번호 130777 덕안릉 문인석과 무인석 우측 곧 동쪽의 문인석과 무인석이다 상당히 높은 석축이 쌓여 있는데 윗단에 문인석 둘 아랫단에 무인석 둘이 배치되어 있다 조선의 다른 왕릉들과는 다른 배치이다
대구 신라예술전 청령옥과 곡옥,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0909133002479/700/pan009100-000-01.jpg,원판번호 290494 대구 개최 신라예술전 청령옥 곡옥 현 동경국립박물관
사료조사1 함북온성 훈융진 부근 조선인 묘비,https://www.museum.go.kr/relic_image/PS01001001/pan000/2019/0920105831181/700/pan001082-000-01.jpg,원판번호 110585 촬영 1912년 제1회 사료조사 훈융진 부근 두만강 중국 소재 조선인 묘비 함북 온성군 훈융면
전남화순 운주사 61호 석불,https://www.museum.go.kr/relic_image/PS01001001/pan005/2022/0324094914249/700/pan005623-000-01.jpg,원판번호 190228 사적 312호 운주사 제61호 석불4842 전남 화순군 도암면 대초리
